group;name;type;feasible;n_reqs;n_regions;n_machs;n_vehicles_used;n_machines_used;max_max_load_all_vehicles;min_max_load_all_vehicles;mean_max_load_all_vehicles;min_completion_time;max_completion_time;mean_completion_time;avrg_machines_travel_time_with_vehicle;avrg_machines_travel_time_only_with_vehicle;avrg_machines_travel_time_no_vehicle;avrg_vehicles_waiting_time_for_a_machine_travel;avrg_vehicles_waiting_time_for_a_service
12R_12V_04F_03M;lr104;1;1;12;04;03;75;100;76.9231;5;40.434478;31.3143;99.8929;59.3512;42.8571;25;17.8571;0;0.336
12R_12V_04F_03M;lr105;1;1;12;04;03;91.6667;100;76.3158;4.1667;31.614018;43.0996;78.5817;62.5889;55.7769;33.2005;22.5764;0.6298;1.7288
12R_12V_04F_03M;lr101;1;1;12;04;03;91.6667;100;50;16.2791;36.058936;24.3097;83.5261;56.0326;56.592;33.5821;23.01;2.495;4.1738
12R_12V_04F_03M;lr102;1;1;12;04;03;83.3333;100;73.8095;4.7619;36.77595;37.3498;85.5513;62.446;53.2319;32.9531;20.2788;0;3.687
12R_12V_04F_03M;lr103;1;1;12;04;03;66.6667;100;82.7586;23.6842;44.423;62.0174;97.9652;79.2158;44.9275;27.5362;17.3913;0;0
12R_12V_04F_03M;lr104;1;1;12;04;03;75;100;76.9231;6.0606;38.297078;31.3143;86.3357;59.4905;45.2381;25;20.2381;0.4632;0.0237
12R_12V_04F_03M;lr105;1;1;12;04;03;91.6667;100;68.4211;4.1667;32.823936;43.0996;78.5817;62.5889;55.7769;33.2005;22.5764;0.6298;1.7288
12R_12V_04F_03M;lr101;1;1;12;04;03;91.6667;100;55.8824;18.6047;36.394727;24.3097;83.5261;56.0163;56.592;33.5821;23.01;2.3529;4.6745
12R_12V_04F_03M;lr102;1;1;12;04;03;83.3333;100;73.8095;3.8462;37.88491;49.1749;85.5513;63.0722;50.6971;32.9531;17.744;0.4452;5.1938
12R_12V_04F_03M;lr103;1;1;12;04;03;66.6667;100;82.7586;15.5172;45.72745;60.0391;97.9652;78.9897;43.4783;27.5362;15.942;0;0.1057
12R_12V_04F_03M;lr104;1;1;12;04;03;75;100;60.6061;6.0606;34.766256;31.3143;99.8929;59.3504;42.8571;25;17.8571;0;0.3458
12R_12V_04F_03M;lr105;1;1;12;04;03;91.6667;100;54.1667;3.4483;32.096964;42.8127;78.5817;62.3263;55.7769;33.2005;22.5764;0.2322;1.6644
12R_12V_04F_03M;lr201;2;1;12;04;03;25;100;86.5385;32.6923;67.948733;16.455;73.083;52.4917;7.5;4.6667;2.8333;7.0802;7.9192
12R_12V_04F_03M;lr202;2;1;12;04;03;16.6667;100;86.9565;67.3913;77.1739;41.323;81.294;61.3085;5.1667;3.3333;1.8333;0;0
12R_12V_04F_03M;lr203;2;1;12;04;03;16.6667;100;100;20.6897;60.34485;26.93;97.136;62.033;5;3.6667;1.3333;1.3872;1.3872
12R_12V_04F_03M;lr204;2;1;12;04;03;16.6667;100;96.875;89.4737;93.17435;54.91;64.461;59.6855;3.5;3.3333;0.1667;0;0
12R_12V_04F_03M;lr205;2;1;12;04;03;16.6667;100;79.3103;70.6897;75;54.352;70.328;62.34;4.6667;4;0.6667;0;2.6192
12R_12V_04F_03M;lr201;2;1;12;04;03;25;100;86.5385;39.5349;70.2296;16.455;73.083;52.4917;7.5;4.6667;2.8333;7.0802;7.9192
12R_12V_04F_03M;lr202;2;1;12;04;03;16.6667;100;93.4783;81.5789;87.5286;41.323;80.024;60.6735;5.1667;3.3333;1.8333;0;0
12R_12V_04F_03M;lr203;2;1;12;04;03;16.6667;100;100;31.5789;65.78945;26.93;97.207;62.0685;5.3333;4;1.3333;0;0
12R_12V_04F_03M;lr204;2;1;12;04;03;16.6667;100;96.875;89.4737;93.17435;57.579;63.017;60.298;4.8333;3.3333;1.5;0;0
12R_12V_04F_03M;lr205;2;1;12;04;03;16.6667;100;94.8276;70.6897;82.75865;54.352;68.836;61.594;4.6667;4;0.6667;0.5063;2.6759
12R_12V_04F_03M;lr201;2;1;12;04;03;25;100;86.5385;32.6923;67.948733;16.455;73.083;52.4917;7.5;4.6667;2.8333;7.0802;7.9192
12R_12V_04F_03M;lr202;2;1;12;04;03;16.6667;100;93.4783;67.3913;80.4348;41.323;80.024;60.6735;5.1667;3.3333;1.8333;0;0
12R_12V_04F_03M;lr203;2;1;12;04;03;16.6667;100;100;96.5517;98.27585;28.989;94.895;61.942;5.5;4.3333;1.1667;0;0
12R_12V_04F_03M;lr204;2;1;12;04;03;16.6667;66.6667;100;96.875;98.4375;55.684;61.819;58.7515;5.5;5;0.5;0;0
12R_12V_04F_03M;lr205;2;1;12;04;03;16.6667;66.6667;100;70.6897;85.34485;54.238;69.757;61.9975;6.5;5.5;1;0;2.6406
12R_12V_04F_03M;lr201;2;1;12;04;03;25;100;86.5385;50;73.717967;16.455;73.083;52.4917;7.5;4.6667;2.8333;7.0802;7.9192
12R_12V_04F_03M;lr202;2;1;12;04;03;16.6667;100;86.9565;67.3913;77.1739;41.323;84.034;62.6785;5.5;3.3333;2.1667;0;0
12R_12V_04F_03M;lr203;2;1;12;04;03;16.6667;100;100;95.8333;97.91665;33.922;88.765;61.3435;4.8333;3.6667;1.1667;0;0
12R_12V_04F_03M;lr204;2;1;12;04;03;16.6667;100;97.3684;96.875;97.1217;46.469;75.439;60.954;3.5;3.3333;0.1667;0;0
12R_12V_04F_03M;lr205;2;1;12;04;03;16.6667;66.6667;98.2759;98.2759;98.2759;52.662;70.946;61.804;7.5;6;1.5;0;0
12R_12V_04F_03M;lr201;2;1;12;04;03;25;100;86.5385;50;73.717967;16.455;73.083;52.4917;7.5;4.6667;2.8333;7.0802;7.9192
12R_12V_04F_03M;lr202;2;1;12;04;03;16.6667;100;86.9565;67.3913;77.1739;41.323;81.294;61.3085;5.1667;3.3333;1.8333;0;0
12R_12V_04F_03M;lr203;2;1;12;04;03;16.6667;100;97.3684;95.8333;96.60085;39.962;83.077;61.5195;5.1667;3.6667;1.5;3.1355;3.1355
12R_12V_04F_03M;lr204;2;1;12;04;03;16.6667;66.6667;100;62.5;81.25;28.786;91.47;60.128;5;4;1;0;0
12R_12V_04F_03M;lr205;2;1;12;04;03;16.6667;100;98.2759;91.3793;94.8276;52.37;70.69;61.53;5.3333;3.6667;1.6667;0;0
12R_12V_04F_04M;lr101;1;1;12;04;04;91.6667;100;76.4706;16.2791;37.856218;24.3097;83.5261;55.0112;41.5112;25.1866;16.3246;0.3898;4.8924
12R_12V_04F_04M;lr102;1;1;12;04;04;83.3333;100;55.7692;3.8462;35.55447;39.1217;84.6426;61.0437;38.0228;24.7148;13.308;0.2015;4.2656
12R_12V_04F_04M;lr103;1;1;12;04;04;66.6667;100;82.7586;23.6842;45.287913;60.7522;95.5304;78.1826;30.4348;20.6522;9.7826;0;0.0099
12R_12V_04F_04M;lr104;1;1;12;04;04;75;100;96.1538;6.0606;42.6282;31.1786;85.6679;58.9028;30.3571;18.75;11.6071;0;0.0237
12R_12V_04F_04M;lr105;1;1;12;04;04;91.6667;100;68.4211;12.069;36.317582;43.0956;84.494;62.1145;43.8247;24.9004;18.9243;0.153;3.0353
12R_12V_04F_04M;lr101;1;1;12;04;04;91.6667;100;76.4706;18.6047;37.522591;24.3097;83.5261;55.018;41.5112;25.1866;16.3246;0.6289;5.0242000000000004
12R_12V_04F_04M;lr102;1;1;12;04;04;83.3333;100;55.7692;3.2258;35.37131;37.749;84.6198;60.9654;38.9734;24.7148;14.2586;0.2015;4.4556
12R_12V_04F_04M;lr103;1;1;12;04;04;66.6667;100;100;18.75;49.62425;59.9348;95.5304;78.144;30.4348;20.6522;9.7826;0;0.0981
12R_12V_04F_04M;lr104;1;1;12;04;04;75;100;73.0769;6.0606;39.5189;31.1786;85.6679;58.9028;30.3571;18.75;11.6071;0;0.0237
12R_12V_04F_04M;lr105;1;1;12;04;04;91.6667;100;60.4167;12.069;34.683155;43.0956;84.494;62.1405;42.8287;24.9004;17.9283;0.1205;3.0353
12R_12V_04F_04M;lr101;1;1;12;04;04;91.6667;100;76.4706;20.5882;36.334445;24.3097;83.5261;55.0112;41.5112;25.1866;16.3246;0.3898;4.8924
12R_12V_04F_04M;lr102;1;1;12;04;04;83.3333;100;69.0476;3.8462;37.25158;37.749;84.6198;60.9646;38.0228;24.7148;13.308;0.2015;4.4142
12R_12V_04F_04M;lr103;1;1;12;04;04;66.6667;100;82.7586;15.5172;47.372188;59.9348;95.5304;78.144;30.4348;20.6522;9.7826;0;0.0981
12R_12V_04F_04M;lr104;1;1;12;04;04;75;100;75.7576;5;38.322344;31.45;85.6071;58.9262;30.3571;18.75;11.6071;0.1653;0
12R_12V_04F_04M;lr105;1;1;12;04;04;91.6667;100;68.4211;12.069;36.025418;43.0956;84.494;62.1145;43.8247;24.9004;18.9243;0.153;3.0353
12R_12V_04F_04M;lr101;1;1;12;04;04;91.6667;100;60.4651;18.6047;35.921191;24.3097;83.5261;55.0173;41.5112;25.1866;16.3246;2.4524;4.9249
12R_12V_04F_04M;lr102;1;1;12;04;04;83.3333;100;61.9048;3.8462;36.70359;37.749;84.6198;61.0608;38.0228;24.7148;13.308;0.2015;4.6219
12R_12V_04F_04M;lr103;1;1;12;04;04;66.6667;100;82.7586;18.75;44.574238;59.9348;95.5304;78.2495;30.4348;20.6522;9.7826;0;0.0981
12R_12V_04F_04M;lr104;1;1;12;04;04;75;100;75.7576;6.0606;39.804456;31.45;85.6071;58.9262;30.3571;18.75;11.6071;0.1653;0
12R_12V_04F_04M;lr105;1;1;12;04;04;91.6667;100;50;14.5833;33.407918;43.0956;84.494;62.1145;43.8247;24.9004;18.9243;0.153;3.0353
12R_12V_04F_04M;lr101;1;1;12;04;04;91.6667;100;76.4706;20.5882;37.018927;24.3097;83.5261;55.0112;41.5112;25.1866;16.3246;0.3898;4.8924
12R_12V_04F_04M;lr102;1;1;12;04;04;83.3333;100;59.6154;3.2258;37.57354;37.749;84.6198;60.9981;38.9734;24.7148;14.2586;0.2015;4.4605
12R_12V_04F_04M;lr103;1;1;12;04;04;66.6667;100;100;18.75;47.114625;59.9348;95.1217;78.2261;29.3478;20.6522;8.6957;0;0.1164
12R_12V_04F_04M;lr104;1;1;12;04;04;75;100;75.7576;5;41.463356;31.45;85.6071;58.9262;30.3571;18.75;11.6071;0.1653;0
12R_12V_04F_04M;lr105;1;1;12;04;04;91.6667;100;76.3158;16.6667;34.794882;43.0956;84.494;62.1145;43.8247;24.9004;18.9243;0.153;3.0353
12R_12V_04F_04M;lr201;2;1;12;04;04;25;100;86.5385;32.6923;67.948733;16.455;73.083;52.4623;5.875;3.5;2.375;7.1585;8.0294
12R_12V_04F_04M;lr202;2;1;12;04;04;16.6667;100;86.9565;81.5789;84.2677;41.172;81.384;61.278;4.375;2.5;1.875;0;0
12R_12V_04F_04M;lr203;2;1;12;04;04;16.6667;75;97.3684;91.6667;94.51755;33.334;90.454;61.894;6.5;4;2.5;0;2.5949
12R_12V_04F_04M;lr204;2;1;12;04;04;16.6667;100;96.875;89.4737;93.17435;54.278;64.461;59.3695;2.875;2.5;0.375;0;0
12R_12V_04F_04M;lr205;2;1;12;04;04;16.6667;100;85.4167;79.3103;82.3635;53.674;70.246;61.96;4.625;3;1.625;0;2.6222
12R_12V_04F_04M;lr201;2;1;12;04;04;25;100;86.5385;50;73.717967;16.455;73.083;52.4623;5.875;3.5;2.375;7.1585;8.0294
12R_12V_04F_04M;lr202;2;1;12;04;04;16.6667;75;93.4783;67.3913;80.4348;36.017;86.44;61.2285;5.1667;4;1.1667;0;0
12R_12V_04F_04M;lr203;2;1;12;04;04;16.6667;75;100;95.8333;97.91665;32.683;88.316;60.4995;4.8333;3.6667;1.1667;0;0.1138
12R_12V_04F_04M;lr204;2;1;12;04;04;16.6667;100;96.875;89.4737;93.17435;56.947;62.895;59.921;3.625;2.5;1.125;0;0
12R_12V_04F_04M;lr205;2;1;12;04;04;25;75;94.8276;50;77.223233;15.996;65.455;41.1317;5;3.3333;1.6667;0;0.2455
12R_12V_04F_04M;lr201;2;1;12;04;04;25;100;86.5385;39.5349;70.2296;16.455;73.083;52.4623;5.875;3.5;2.375;7.1585;8.0294
12R_12V_04F_04M;lr202;2;1;12;04;04;16.6667;100;93.4783;67.3913;80.4348;41.172;79.755;60.4635;4.125;2.5;1.625;0;0
12R_12V_04F_04M;lr203;2;1;12;04;04;16.6667;75;86.2069;79.3103;82.7586;28.806;91.668;60.237;6;3.6667;2.3333;0;0
12R_12V_04F_04M;lr204;2;1;12;04;04;16.6667;75;96.875;96.875;96.875;59.083;62.321;60.702;4.3333;3.6667;0.6667;0;0
12R_12V_04F_04M;lr205;2;1;12;04;04;16.6667;100;98.2759;98.2759;98.2759;52.106;69.884;60.995;3.75;2.75;1;0;0
12R_12V_04F_04M;lr201;2;1;12;04;04;25;100;86.5385;32.6923;67.948733;16.455;73.083;52.4623;5.875;3.5;2.375;7.1585;8.0294
12R_12V_04F_04M;lr202;2;1;12;04;04;16.6667;75;86.9565;67.3913;77.1739;36.017;87.821;61.919;5.1667;4;1.1667;0;0
12R_12V_04F_04M;lr203;2;1;12;04;04;16.6667;75;100;95.8333;97.91665;33.922;88.316;61.119;4.8333;3.6667;1.1667;0;0.1138
12R_12V_04F_04M;lr204;2;1;12;04;04;16.6667;100;97.3684;96.875;97.1217;45.837;75.439;60.638;2.875;2.5;0.375;0;0
12R_12V_04F_04M;lr205;2;1;12;04;04;16.6667;100;98.2759;98.2759;98.2759;52.106;70.135;61.1205;3.75;2.75;1;0;0
12R_12V_04F_04M;lr201;2;1;12;04;04;25;100;86.5385;50;73.717967;16.455;73.083;52.4623;5.875;3.5;2.375;7.1585;8.0294
12R_12V_04F_04M;lr202;2;1;12;04;04;16.6667;100;93.4783;76.087;84.78265;42.669;79.755;61.212;4.625;2.75;1.875;0;0
12R_12V_04F_04M;lr203;2;1;12;04;04;16.6667;50;100;44.7368;72.3684;33.743;89.004;61.3735;8;6;2;0.0955;0.0955
12R_12V_04F_04M;lr204;2;1;12;04;04;16.6667;75;90.625;86.8421;88.73355;48.861;70.829;59.845;4.3333;3.3333;1;0;0
12R_12V_04F_04M;lr205;2;1;12;04;04;16.6667;75;94.8276;74.1379;84.48275;53.38;69.074;61.227;5.3333;3.6667;1.6667;0;0
40R_40V_02F_05M;LR1_2_1;1;1;40;02;05;50;100;92.3077;6.1538;49.980765;30.2082;96.4117;72.0406;10.4101;6.6246;3.7855;4.1547;27.3896
40R_40V_02F_05M;LR1_2_2;1;1;40;02;05;40;100;96.1538;24.6154;57.804481;15.2022;99.924;38.2572;3.7618;2.6646;1.0972;1.9228;10.888
40R_40V_02F_05M;LR1_2_3;1;1;40;02;05;37.5;100;100;10.4651;54.217753;22.4228;98.3807;64.8598;7.9563;4.9922;2.9641;0.9623;5.1631
40R_40V_02F_05M;LR1_2_4;1;1;40;02;05;25;100;91.8605;12.5;58.20738;33.4397;66.7737;57.6203;3.4483;2.5862;0.8621;0;2.1563
40R_40V_02F_05M;LR1_2_5;1;1;40;02;05;35;100;100;11.1111;58.888229;28.0457;96.183;66.3016;6.3091;4.1009;2.2082;0.8288;7.9677
40R_40V_02F_05M;LR1_2_1;1;1;40;02;05;50;100;92.3077;16.6667;49.89103;30.164;96.612;71.6138;10.7256;6.9401;3.7855;3.3002;28.0243
40R_40V_02F_05M;LR1_2_2;1;1;40;02;05;42.5;100;84.6154;12.8205;50.135753;14.3699;99.674;35.9895;4.7022;2.9781;1.7241;0.0326;14.8829
40R_40V_02F_05M;LR1_2_3;1;1;40;02;05;35;100;93.0233;10.4651;51.834471;22.4228;98.454;67.7979;6.2402;4.3682;1.8721;0.9576;5.8562
40R_40V_02F_05M;LR1_2_4;1;1;40;02;05;25;100;98.2759;20.8333;62.65393;35.9709;78.1013;58.1111;3.4483;2.3707;1.0776;0.5461;7.8417
40R_40V_02F_05M;LR1_2_5;1;1;40;02;05;35;100;100;1.1628;48.935621;31.9511;96.1404;67.0711;6.4669;4.4164;2.0505;0.9049;9.2289
40R_40V_02F_05M;LR1_2_1;1;1;40;02;05;50;100;95.3846;7.6923;51.3141;30.2082;96.0552;71.6633;11.5142;7.2555;4.2587;5.4259;23.713
40R_40V_02F_05M;LR1_2_2;1;1;40;02;05;42.5;100;91.0256;12.8205;57.096524;15.1089;99.1669;35.7857;5.0157;3.2915;1.7241;0.8754;8.9537
40R_40V_02F_05M;LR1_2_3;1;1;40;02;05;37.5;100;88.3721;15.1163;52.6064;33.5023;98.4945;66.1626;7.6443;5.3042;2.3401;1.7393;7.1902
40R_40V_02F_05M;LR1_2_4;1;1;40;02;05;25;100;100;19.4444;58.50786;26.6616;82.833;54.4034;3.125;2.5862;0.5388;0.0825;7.2475
40R_40V_02F_05M;LR1_2_5;1;1;40;02;05;32.5;100;100;16.6667;57.260685;40.6183;96.1404;70.1836;6.6246;4.4164;2.2082;1.701;8.4596
40R_40V_02F_05M;LR1_2_1;1;1;40;02;05;47.5;100;95.3846;13.8462;52.361679;40.8927;96.2256;75.6493;9.9369;6.3091;3.6278;3.5861;26.5995
40R_40V_02F_05M;LR1_2_2;1;1;40;02;05;37.5;100;96.1538;15.3846;52.871787;23.1293;99.1936;41.1898;4.9373;3.1348;1.8025;2.872;12.0359
40R_40V_02F_05M;LR1_2_3;1;1;40;02;05;35;100;93.0233;20.6897;55.802029;33.0328;99.6209;70.5773;6.3963;4.3682;2.0281;0;7.8614
40R_40V_02F_05M;LR1_2_4;1;1;40;02;05;25;100;96.5517;40.2778;69.19083;38.0862;66.8448;55.9256;3.6638;2.8017;0.8621;0;1.4787
40R_40V_02F_05M;LR1_2_5;1;1;40;02;05;32.5;100;100;22.2222;52.147292;41.6041;96.183;70.3087;6.7823;4.7319;2.0505;0.8293;8.0187
40R_40V_02F_05M;LR1_2_1;1;1;40;02;05;47.5;100;92.3077;18.4615;45.978411;45.6199;96.612;75.2029;10.7256;6.9401;3.7855;2.0009;24.6928
40R_40V_02F_05M;LR1_2_2;1;1;40;02;05;37.5;100;96.1538;16.6667;56.034187;15.2194;99.21;42.0956;4.1536;2.8213;1.3323;3.5048;12.7756
40R_40V_02F_05M;LR1_2_3;1;1;40;02;05;35;100;97.6744;27.7778;60.85685;28.1498;99.0265;69.1833;6.5523;4.6802;1.8721;2.5266;6.2984
40R_40V_02F_05M;LR1_2_4;1;1;40;02;05;25;100;84.7222;47.2222;65.17231;35.9709;68.2899;57.1889;3.3405;2.5862;0.7543;0.0228;8.2555
40R_40V_02F_05M;LR1_2_5;1;1;40;02;05;32.5;100;100;23.6111;54.724677;40.8502;96.1404;71.9216;7.2555;5.0473;2.2082;2.0002;9.7337
40R_40V_02F_05M;LR2_2_1;2;1;40;02;05;12.5;100;97.5;85;93.00746;37.432;91.3172;67.7727;2.0118;1.499;0.5128;2.1822;10.5558
40R_40V_02F_05M;LR2_2_2;2;1;40;02;05;10;80;98.75;85;92.3181;59.9247;80.813;70.8993;2.3669;1.5779;0.789;0.4693;7.8155
40R_40V_02F_05M;LR2_2_3;2;1;40;02;05;10;100;100;85;95.55555;20.9684;89.6264;64.2996;1.5779;1.1045;0.4734;1.6089;0
40R_40V_02F_05M;LR2_2_4;2;1;40;02;05;10;60;100;67.9487;84.935875;15.3148;87.7444;49.3992;1.2492;0.9204;0.3287;0;0
40R_40V_02F_05M;LR2_2_5;2;1;40;02;05;12.5;100;98.75;17.9104;79.93656;9.1085;88.1645;62.9924;1.8146;1.4201;0.3945;1.5453;7.3174
40R_40V_02F_05M;LR2_2_1;2;1;40;02;05;15;100;100;62.963;90.4192;11.9957;89.2552;56.1886;1.8935;1.3412;0.5523;0.8352;9.8518
40R_40V_02F_05M;LR2_2_2;2;1;40;02;05;10;100;98.1481;87.5;92.662025;54.1684;80.6193;71.3607;1.8146;1.2623;0.5523;0.41;9.8759
40R_40V_02F_05M;LR2_2_3;2;1;40;02;05;10;80;100;53.3333;87.152775;17.0418;88.1168;64.3036;2.1696;1.4793;0.6903;0.5457;0.651
40R_40V_02F_05M;LR2_2_4;2;1;40;02;05;10;100;98.4615;94.2308;96.25;16.9479;86.8682;48.9882;0.8284;0.7101;0.1183;0;0
40R_40V_02F_05M;LR2_2_5;2;1;40;02;05;12.5;60;100;94.0299;97.80598;21.7949;87.7858;64.2503;3.5503;2.3669;1.1834;1.3864;10.7498
40R_40V_02F_05M;LR2_2_1;2;1;40;02;05;15;100;96.25;32.5;80.644817;13.7389;90.0757;56.1494;1.8146;1.3412;0.4734;3.0326;11.2345
40R_40V_02F_05M;LR2_2_2;2;1;40;02;05;10;100;98.75;78.75;90.1306;54.4189;81.9531;70.5437;1.6963;1.1045;0.5917;2.0028;7.0899
40R_40V_02F_05M;LR2_2_3;2;1;40;02;05;10;100;100;50;86.458325;12.4316;86.9053;64.6246;1.3807;1.0256;0.355;0;1.4591
40R_40V_02F_05M;LR2_2_4;2;1;40;02;05;7.5;60;100;86.5385;94.8718;23.899;89.1645;66.1059;1.2492;0.9204;0.3287;0;0
40R_40V_02F_05M;LR2_2_5;2;1;40;02;05;12.5;80;100;73.1343;92.82836;19.4304;85.9321;63.682;2.071;1.5779;0.4931;2.3401;17.1907
40R_40V_02F_05M;LR2_2_1;2;1;40;02;05;12.5;100;100;59.7015;88.9403;39.4142;89.8694;68.9469;1.7751;1.499;0.2761;4.8029;15.1396
40R_40V_02F_05M;LR2_2_2;2;1;40;02;05;10;100;98.75;93.75;96.007475;53.5053;80.77;69.5953;2.0513;1.4201;0.6312;1.8316;4.4874
40R_40V_02F_05M;LR2_2_3;2;1;40;02;05;10;100;96.6667;54.1667;85.06945;20.4726;85.6611;65.0835;1.6568;1.1834;0.4734;0.5829;1.6399
40R_40V_02F_05M;LR2_2_4;2;1;40;02;05;7.5;80;96.1538;92.3077;94.017067;30.9546;87.346;61.8025;0.789;0.6903;0.0986;0;0
40R_40V_02F_05M;LR2_2_5;2;1;40;02;05;12.5;100;100;32.8358;85.31716;8.1696;80.6426;60.9951;1.7751;1.4201;0.355;1.0153;9.1885
40R_40V_02F_05M;LR2_2_1;2;1;40;02;05;15;100;100;19.403;85.027983;5.5412;91.3708;57.8066;1.8935;1.3412;0.5523;3.3637;11.892
40R_40V_02F_05M;LR2_2_2;2;1;40;02;05;10;80;97.5;73.75;80.652975;55.5961;82.6832;70.9359;2.6134;1.7751;0.8383;2.349;4.5763
40R_40V_02F_05M;LR2_2_3;2;1;40;02;05;12.5;100;100;39.5833;79.66666;4.9984;89.2375;51.4563;1.5385;1.1045;0.4339;0.121;1.9677
40R_40V_02F_05M;LR2_2_4;2;1;40;02;05;7.5;80;98.4615;88.4615;94.358933;25.402;97.4935;67.4626;1.5779;1.1834;0.3945;0;0
40R_40V_02F_05M;LR2_2_5;2;1;40;02;05;12.5;100;100;62.963;89.5441;26.789;86.5089;64.2727;2.0513;1.4201;0.6312;8.0526;16.4511
40R_40V_02F_06M;LR1_2_1;1;1;40;02;06;47.5;100;95.3846;19.2308;50.485832;45.6199;96.0552;73.6807;7.755;5.5205;2.2345;3.6063;23.9871
40R_40V_02F_06M;LR1_2_2;1;1;40;02;06;37.5;100;94.2308;5.1282;60.085473;9.8785;99.2202;40.5716;3.4613;2.3511;1.1102;2.2493;10.5079
40R_40V_02F_06M;LR1_2_3;1;1;40;02;06;32.5;100;93.0233;15.5172;59.231546;22.4228;99.0265;70.7251;5.0702;3.6401;1.4301;0.2081;8.2244
40R_40V_02F_06M;LR1_2_4;1;1;40;02;06;22.5;100;100;27.907;66.713689;54.9515;74.7716;62.3118;2.4246;1.9756;0.449;0.1523;2.4627
40R_40V_02F_06M;LR1_2_5;1;1;40;02;06;32.5;100;100;19.7674;55.201707999999996;41.6625;96.183;71.2351;4.9947;3.6803;1.3144;0.9894;10.1173
40R_40V_02F_06M;LR1_2_1;1;1;40;02;06;50;100;92.3077;6.1538;46.929485;30.1246;96.8817;70.2724;8.6751;5.7834;2.8917;6.2893;25.6924
40R_40V_02F_06M;LR1_2_2;1;1;40;02;06;40;100;93.8462;12.8205;55.288456;9.8785;95.8966;38.039;3.4613;2.4817;0.9796;1.2699;9.9656
40R_40V_02F_06M;LR1_2_3;1;1;40;02;06;32.5;100;93.0233;18.0556;59.105446;54.4727;95.78;72.4311;5.3302;3.9002;1.4301;0.7844;8.8411
40R_40V_02F_06M;LR1_2_4;1;1;40;02;06;25;100;97.2222;24.1379;64.15463;39.5302;70.4375;57.5236;3.3226;2.3348;0.9878;0;2.943
40R_40V_02F_06M;LR1_2_5;1;1;40;02;06;32.5;100;100;11.1111;58.062092;30.2476;96.183;70.9089;4.6004;3.1546;1.4458;0.9015;11.0202
40R_40V_02F_06M;LR1_2_1;1;1;40;02;06;50;100;95.3846;18.4615;48.91025;30.1246;97.6451;70.529;8.938;6.0463;2.8917;3.4248;21.4235
40R_40V_02F_06M;LR1_2_2;1;1;40;02;06;40;100;100;16.6667;53.389431;9.8785;99.0917;38.1266;3.7879;2.4817;1.3062;1.6325;10.97
40R_40V_02F_06M;LR1_2_3;1;1;40;02;06;35;100;93.0233;13.9535;62.283771;16.6521;95.78;68.1557;4.9402;3.6401;1.3001;1.4662;5.0172
40R_40V_02F_06M;LR1_2_4;1;1;40;02;06;27.5;100;98.8372;8.3333;58.688218;16.5237;68.2543;51.4714;2.7838;1.9756;0.8082;0;3.866
40R_40V_02F_06M;LR1_2_5;1;1;40;02;06;32.5;100;83.7209;23.6111;54.938608;25.735;95.8864;72.3058;4.7319;3.6803;1.0515;1.4549;10.2653
40R_40V_02F_06M;LR1_2_1;1;1;40;02;06;47.5;100;95.3846;13.8462;53.252368;40.8927;96.612;73.7733;8.5436;5.7834;2.7603;3.8466;22.9275
40R_40V_02F_06M;LR1_2_2;1;1;40;02;06;40;100;98.0769;19.2308;53.189106;14.9451;99.7171;37.8205;3.592;2.3511;1.2409;0.3656;12.4142
40R_40V_02F_06M;LR1_2_3;1;1;40;02;06;32.5;100;96.5517;16.6667;63.155585;32.9033;98.3807;71.216;5.0702;3.6401;1.4301;0.9608;8.4209
40R_40V_02F_06M;LR1_2_4;1;1;40;02;06;27.5;100;94.8276;25.5814;66.381336;21.5927;64.7015;51.4388;3.7716;2.694;1.0776;0.1272;1.234
40R_40V_02F_06M;LR1_2_5;1;1;40;02;06;32.5;100;90.6977;22.093;54.540646;36.9685;95.8864;72.3108;5.5205;3.9432;1.5773;1.3206;12.0029
40R_40V_02F_06M;LR1_2_1;1;1;40;02;06;50;100;95.3846;5.1282;50.56411;30.1246;96.0552;69.8034;8.6751;5.7834;2.8917;3.9596;23.978
40R_40V_02F_06M;LR1_2_2;1;1;40;02;06;40;100;96.1538;7.6923;54.943894;14.9271;99.1732;38.0891;3.592;2.4817;1.1102;0.611;11.6222
40R_40V_02F_06M;LR1_2_3;1;1;40;02;06;35;100;97.2222;12.5;56.641807;22.4228;99.0265;68.3887;5.9802;4.1602;1.8201;1.8226;5.4437
40R_40V_02F_06M;LR1_2_4;1;1;40;02;06;25;100;93.1034;43.0556;61.69741;38.1853;72.2522;56.6463;2.694;1.9756;0.7184;1.026;1.4658
40R_40V_02F_06M;LR1_2_5;1;1;40;02;06;30;100;100;23.6111;62.339517;56.4669;95.8864;77.4664;4.9947;3.4175;1.5773;2.0847;11.1215
40R_40V_02F_06M;LR2_2_1;2;1;40;02;06;15;100;95;66.6667;85.963017;22.6809;89.0623;55.786;1.808;1.2492;0.5588;1.4996;14.1105
40R_40V_02F_06M;LR2_2_2;2;1;40;02;06;10;83.3333;97.5;91.25;95.324075;35.4363;84.3941;65.6685;1.9724;1.2623;0.7101;0.8471;1.2349
40R_40V_02F_06M;LR2_2_3;2;1;40;02;06;10;83.3333;100;39.5833;83.22915;12.2836;88.8047;64.381;1.6963;1.2623;0.4339;0.0694;1.5463
